CL:0000482	CL:0000163 ! endocrine cell
CL:0000483	CL:0000167 ! peptide hormone secreting cell
CL:0000484	CL:0000097 ! mast cell
CL:0000484	CL:0002320 ! connective tissue cell
CL:0000485	CL:0000097 ! mast cell
CL:0000486	CL:0000227 ! binucleate cell
CL:0000486	CL:0000519 ! phagocyte (sensu Nematoda and Protostomia)
CL:0000486	CL:0002520 ! nephrocyte
CL:0000487	CL:0000151 ! secretory cell
CL:0000488	CL:0000210 ! photoreceptor cell
CL:0000489	CL:0000210 ! photoreceptor cell
CL:0000490	CL:0000488 ! visible light photoreceptor cell
CL:0000492	CL:0000624 ! CD4-positive, alpha-beta T cell
CL:0000492	CL:0000912 ! helper T cell
CL:0000494	CL:0000210 ! photoreceptor cell
CL:0000495	CL:0000490 ! photopic photoreceptor cell
CL:0000496	CL:0000490 ! photopic photoreceptor cell
CL:0000497	CL:0000490 ! photopic photoreceptor cell
CL:0000498	CL:0000099 ! interneuron
CL:0000499	CL:0002320 ! connective tissue cell
CL:0000500	CL:0000066 ! epithelial cell
CL:0000500	CL:0002371 ! somatic cell
CL:0000501	CL:0000174 ! steroid hormone secreting cell
CL:0000501	CL:0002174 ! follicular cell of ovary
CL:0000502	CL:0000164 ! enteroendocrine cell
CL:0000502	CL:0000172 ! somatostatin secreting cell
CL:0000503	CL:0000499 ! stromal cell
CL:0000503	CL:0000593 ! androgen secreting cell
CL:0000504	CL:0000164 ! enteroendocrine cell
CL:0000504	CL:0002274 ! histamine secreting cell
CL:0000505	CL:0000167 ! peptide hormone secreting cell
CL:0000506	CL:0000507 ! endorphin secreting cell
CL:0000507	CL:0000167 ! peptide hormone secreting cell
CL:0000508	CL:0000164 ! enteroendocrine cell
CL:0000508	CL:0000506 ! enkephalin secreting cell
CL:0000508	CL:0000509 ! gastrin secreting cell
CL:0000508	CL:0002180 ! mucous cell of stomach
CL:0000509	CL:0000167 ! peptide hormone secreting cell
CL:0000510	CL:0000150 ! glandular epithelial cell
CL:0000510	CL:0000323 ! lysozyme secreting cell
CL:0000510	CL:0002563 ! intestinal epithelial cell
CL:0000511	CL:0000154 ! protein secreting cell
CL:0000512	CL:0000151 ! secretory cell
CL:0000513	CL:0002494 ! cardiocyte
CL:0000513	CL:0010021 ! cardiac myoblast
CL:0000514	CL:0000056 ! myoblast
CL:0000515	CL:0000056 ! myoblast
CL:0000516	CL:0000123 ! neuron associated cell (sensu Vertebrata)
CL:0000516	CL:0000243 ! glial cell (sensu Vertebrata)
CL:0000517	CL:0000891 ! foam cell
CL:0000518	CL:0000234 ! phagocyte
CL:0000519	CL:0000234 ! phagocyte
CL:0000520	CL:0000003 ! native cell
CL:0000521	CL:0000255 ! eukaryotic cell
CL:0000523	CL:0000351 ! trophoblast cell
CL:0000524	CL:0000371 ! protoplast
CL:0000525	CL:0000228 ! multinucleate cell
CL:0000525	CL:0000351 ! trophoblast cell
CL:0000526	CL:0000540 ! neuron
CL:0000527	CL:0000540 ! neuron
CL:0000528	CL:0000540 ! neuron
CL:0000529	CL:0000710 ! neurecto-epithelial cell
CL:0000530	CL:0000540 ! neuron
CL:0000531	CL:0000101 ! sensory neuron
CL:0000531	CL:0000530 ! primary neuron
CL:0000532	CL:0000533 ! primary motor neuron
CL:0000533	CL:0000100 ! motor neuron
CL:0000533	CL:0000530 ! primary neuron
CL:0000534	CL:0000099 ! interneuron
CL:0000534	CL:0000530 ! primary neuron
CL:0000535	CL:0000540 ! neuron
CL:0000536	CL:0000100 ! motor neuron
CL:0000536	CL:0000535 ! secondary neuron
CL:0000540	CL:0000393 ! electrically responsive cell
CL:0000540	CL:0000404 ! electrically signaling cell
CL:0000540	CL:0002319 ! neural cell
CL:0000541	CL:0000055 ! non-terminally differentiated cell
CL:0000541	CL:0002371 ! somatic cell
CL:0000542	CL:0002087 ! nongranular leukocyte
CL:0000542	CL:0002242 ! nucleate cell
CL:0000544	CL:0000199 ! mechanoreceptor cell
CL:0000545	CL:0000492 ! CD4-positive helper T cell
CL:0000546	CL:0000492 ! CD4-positive helper T cell
CL:0000546	CL:0001051 ! CD4-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell
CL:0000547	CL:0000764 ! erythroid lineage cell
CL:0000547	CL:0002242 ! nucleate cell
CL:0000548	CL:0000255 ! eukaryotic cell
CL:0000549	CL:0000765 ! erythroblast
CL:0000550	CL:0000765 ! erythroblast
CL:0000551	CL:0000198 ! pain receptor cell
CL:0000552	CL:0000765 ! erythroblast
CL:0000553	CL:0000763 ! myeloid cell
CL:0000553	CL:0000839 ! myeloid lineage restricted progenitor cell
CL:0000554	CL:0000167 ! peptide hormone secreting cell
CL:0000555	CL:0000117 ! CNS neuron (sensu Vertebrata)
CL:0000556	CL:0000763 ! myeloid cell
CL:0000556	CL:1001610 ! bone marrow hematopoietic cell
CL:0000557	CL:0000763 ! myeloid cell
CL:0000557	CL:0001012 ! CD7-negative lymphoid progenitor OR granulocyte monocyte progenitor
CL:0000557	CL:0011115 ! precursor cell
CL:0000557	CL:1001610 ! bone marrow hematopoietic cell
CL:0000558	CL:0000764 ! erythroid lineage cell
CL:0000559	CL:0000763 ! myeloid cell
CL:0000559	CL:0002194 ! monopoietic cell
CL:0000560	CL:0000096 ! mature neutrophil
CL:0000561	CL:0000099 ! interneuron
CL:0000562	CL:0000232 ! erythrocyte
CL:0000562	CL:0002242 ! nucleate cell
CL:0000563	CL:0000520 ! prokaryotic cell
CL:0000564	CL:0000834 ! neutrophil progenitor cell
CL:0000564	CL:0000836 ! promyelocyte
CL:0000565	CL:0000181 ! metabolising cell
CL:0000566	CL:0000134 ! mesenchymal stem cell
CL:0000567	CL:0000198 ! pain receptor cell
CL:0000568	CL:0000165 ! neuroendocrine cell
CL:0000569	CL:0008019 ! mesenchymal cell
CL:0000570	CL:0000443 ! calcitonin secreting cell
CL:0000570	CL:0000458 ! serotonin secreting cell
CL:0000570	CL:0000710 ! neurecto-epithelial cell
CL:0000571	CL:0000147 ! pigment cell
CL:0000573	CL:0010009 ! camera-type eye photoreceptor cell
CL:0000574	CL:0000147 ! pigment cell
CL:0000575	CL:0000076 ! squamous epithelial cell
CL:0000575	CL:0002159 ! general ecto-epithelial cell
CL:0000576	CL:0000766 ! myeloid leukocyte
CL:0000576	CL:0000842 ! mononuclear cell
CL:0000576	CL:0011115 ! precursor cell
CL:0000577	CL:0000164 ! enteroendocrine cell
CL:0000577	CL:0000166 ! chromaffin cell
CL:0000577	CL:0000458 ! serotonin secreting cell
CL:0000577	CL:0000506 ! enkephalin secreting cell
CL:0000577	CL:0002251 ! epithelial cell of alimentary canal
CL:0000578	CL:0001034 ! cell in vitro
CL:0000579	CL:0000477 ! follicle cell
CL:0000580	CL:0000776 ! immature neutrophil
CL:0000580	CL:0002087 ! nongranular leukocyte
CL:0000580	CL:0002193 ! myelocyte
CL:0000581	CL:0000864 ! tissue-resident macrophage
CL:0000582	CL:0000776 ! immature neutrophil
CL:0000582	CL:0002192 ! metamyelocyte
CL:0000583	CL:0000864 ! tissue-resident macrophage
CL:0000584	CL:0000239 ! brush border epithelial cell
CL:0000584	CL:0000677 ! gut absorptive cell
CL:0000584	CL:0002563 ! intestinal epithelial cell
CL:0000586	CL:0000039 ! germ line cell
CL:0000587	CL:0000205 ! thermoreceptor cell
CL:0000588	CL:0000092 ! osteoclast
CL:0000589	CL:0000202 ! auditory hair cell
CL:0000590	CL:0000175 ! luteal cell
CL:0000591	CL:0000205 ! thermoreceptor cell
CL:0000592	CL:0000175 ! luteal cell
CL:0000592	CL:0000177 ! testosterone secreting cell
CL:0000593	CL:0000174 ! steroid hormone secreting cell
CL:0000594	CL:0000188 ! cell of skeletal muscle
CL:0000594	CL:0000680 ! muscle precursor cell
CL:0000595	CL:0000225 ! anucleate cell
CL:0000595	CL:0000232 ! erythrocyte
CL:0000596	CL:0002369 ! fungal spore
CL:0000597	CL:0002381 ! uninucleate conidium
CL:0000598	CL:0000117 ! CNS neuron (sensu Vertebrata)
CL:0000599	CL:0000605 ! fungal asexual spore
CL:0000600	CL:0000228 ! multinucleate cell
CL:0000600	CL:0000521 ! fungal cell
CL:0000601	CL:0000202 ! auditory hair cell
CL:0000602	CL:1000082 ! stretch receptor cell
CL:0000603	CL:0000227 ! binucleate cell
CL:0000603	CL:0000600 ! heterokaryon
CL:0000604	CL:0010009 ! camera-type eye photoreceptor cell
CL:0000605	CL:0002369 ! fungal spore
CL:0000606	CL:0000599 ! conidium
CL:0000607	CL:0000596 ! sexual spore
CL:0000608	CL:0000596 ! sexual spore
CL:0000609	CL:0002374 ! ear hair cell
CL:0000611	CL:0000763 ! myeloid cell
CL:0000611	CL:0002191 ! granulocytopoietic cell
CL:0000612	CL:0000772 ! immature eosinophil
CL:0000612	CL:0002087 ! nongranular leukocyte
CL:0000612	CL:0002193 ! myelocyte
CL:0000613	CL:0000763 ! myeloid cell
CL:0000613	CL:0002191 ! granulocytopoietic cell
CL:0000614	CL:0000768 ! immature basophil
CL:0000614	CL:0002087 ! nongranular leukocyte
CL:0000615	CL:0000596 ! sexual spore
CL:0000617	CL:0000161 ! acid secreting cell
CL:0000617	CL:0000540 ! neuron
CL:0000618	CL:0000075 ! columnar/cuboidal epithelial cell
CL:0000619	CL:0000124 ! glial cell (sensu Nematoda and Protostomia)
CL:0000619	CL:0000378 ! support cell (sensu Nematoda and Protostomia)
CL:0000621	CL:0008018 ! somatic muscle myoblast
CL:0000622	CL:0000150 ! glandular epithelial cell
CL:0000622	CL:0000154 ! protein secreting cell
CL:0000623	CL:0001067 ! group 1 innate lymphoid cell
CL:0000624	CL:0000791 ! mature alpha-beta T cell
CL:0000625	CL:0000791 ! mature alpha-beta T cell
CL:0000626	CL:0000120 ! granule cell
CL:0000626	CL:0012001 ! neuron of the forebrain
CL:0000627	CL:0000003 ! native cell
CL:0000628	CL:0000003 ! native cell
CL:0000629	CL:0000325 ! stuff accumulating cell
CL:0000630	CL:0000003 ! native cell
CL:0000631	CL:0000630 ! supportive cell
CL:0000632	CL:0000057 ! fibroblast
CL:0000632	CL:0000152 ! exocrine cell
CL:0000632	CL:0000327 ! extracellular matrix secreting cell
CL:0000633	CL:0002490 ! organ of Corti supporting cell
CL:0000634	CL:0002315 ! supporting cell of cochlea
CL:0000635	CL:0002165 ! phalangeal cell
CL:0000636	CL:0000127 ! astrocyte
CL:0000637	CL:0000150 ! glandular epithelial cell
CL:0000637	CL:0000166 ! chromaffin cell
CL:0000637	CL:0000167 ! peptide hormone secreting cell
CL:0000637	CL:2000004 ! pituitary gland cell
CL:0000638	CL:0000637 ! chromophil cell of anterior pituitary gland
CL:0000639	CL:0000637 ! chromophil cell of anterior pituitary gland
CL:0000641	CL:0000163 ! endocrine cell
CL:0000642	CL:0000163 ! endocrine cell
CL:0000642	CL:0000630 ! supportive cell
CL:0000644	CL:0000127 ! astrocyte
CL:0000645	CL:0000127 ! astrocyte
CL:0000646	CL:0000036 ! epithelial fate stem cell
CL:0000647	CL:0000228 ! multinucleate cell
CL:0000647	CL:0000766 ! myeloid leukocyte
CL:0000648	CL:0000154 ! protein secreting cell
CL:0000648	CL:0000192 ! smooth muscle cell
CL:0000648	CL:1000618 ! juxtaglomerular complex cell
CL:0000649	CL:0000312 ! keratinocyte
CL:0000650	CL:0000669 ! pericyte cell
CL:0000651	CL:0000150 ! glandular epithelial cell
CL:0000651	CL:0000319 ! mucus secreting cell
CL:0000652	CL:0000163 ! endocrine cell
CL:0000652	CL:0000710 ! neurecto-epithelial cell
CL:0000652	CL:0002319 ! neural cell
CL:0000653	CL:0002522 ! renal filtration cell
CL:0000653	CL:1000451 ! epithelial cell of visceral layer of glomerular capsule
CL:0000654	CL:0000023 ! oocyte
CL:0000655	CL:0000654 ! primary oocyte
CL:0000656	CL:0000017 ! spermatocyte
CL:0000657	CL:0000017 ! spermatocyte
CL:0000657	CL:0000413 ! haploid cell
CL:0000658	CL:0000066 ! epithelial cell
CL:0000658	CL:0000327 ! extracellular matrix secreting cell
CL:0000659	CL:0000327 ! extracellular matrix secreting cell
CL:0000659	CL:0000500 ! follicular epithelial cell
CL:0000660	CL:0000327 ! extracellular matrix secreting cell
CL:0000661	CL:0000422 ! mitogenic signaling cell
CL:0000662	CL:0000468 ! neuroglioblast
CL:0000663	CL:0000003 ! native cell
CL:0000664	CL:0000185 ! myoepithelial cell
CL:0000664	CL:0000663 ! valve cell
CL:0000665	CL:0000663 ! valve cell
CL:0000666	CL:0000066 ! epithelial cell
CL:0000666	CL:0002371 ! somatic cell
CL:0000667	CL:0000327 ! extracellular matrix secreting cell
CL:0000669	CL:0000183 ! contractile cell
CL:0000669	CL:0000630 ! supportive cell
CL:0000669	CL:0002320 ! connective tissue cell
CL:0000670	CL:0000039 ! germ line cell
CL:0000670	CL:0000219 ! motile cell
CL:0000671	CL:0000477 ! follicle cell
CL:0000673	CL:0000028 ! CNS neuron (sensu Nematoda and Protostomia)
CL:0000674	CL:0000075 ! columnar/cuboidal epithelial cell
CL:0000675	CL:0000021 ! female germ cell
CL:0000675	CL:0000300 ! gamete
CL:0000676	CL:0000378 ! support cell (sensu Nematoda and Protostomia)
CL:0000677	CL:0000212 ! absorptive cell
CL:0000678	CL:0000540 ! neuron
CL:0000679	CL:0000161 ! acid secreting cell
CL:0000679	CL:0000540 ! neuron
CL:0000680	CL:0000055 ! non-terminally differentiated cell
CL:0000680	CL:0002371 ! somatic cell
CL:0000681	CL:0000243 ! glial cell (sensu Vertebrata)
CL:0000682	CL:0000473 ! defensive cell
CL:0000682	CL:0000627 ! transporting cell
CL:0000682	CL:0002251 ! epithelial cell of alimentary canal
CL:0000683	CL:0000127 ! astrocyte
CL:0000684	CL:0000077 ! mesothelial cell
CL:0000686	CL:0000151 ! secretory cell
CL:0000686	CL:0000710 ! neurecto-epithelial cell
CL:0000687	CL:0000287 ! eye photoreceptor cell
CL:0000687	CL:0000488 ! visible light photoreceptor cell
CL:0000688	CL:0000057 ! fibroblast
CL:0000688	CL:0000630 ! supportive cell
CL:0000689	CL:0000163 ! endocrine cell
CL:0000690	CL:0000287 ! eye photoreceptor cell
CL:0000690	CL:0000488 ! visible light photoreceptor cell
CL:0000691	CL:0000099 ! interneuron
CL:0000692	CL:0000630 ! supportive cell
CL:0000692	CL:0002376 ! non-myelinating Schwann cell
CL:0000693	CL:0000691 ! stellate interneuron
CL:0000694	CL:0000287 ! eye photoreceptor cell
CL:0000694	CL:0000488 ! visible light photoreceptor cell
CL:0000695	CL:0000117 ! CNS neuron (sensu Vertebrata)
CL:0000696	CL:0000164 ! enteroendocrine cell
CL:0000696	CL:0000167 ! peptide hormone secreting cell
CL:0000697	CL:0000287 ! eye photoreceptor cell
CL:0000697	CL:0000488 ! visible light photoreceptor cell
CL:0000699	CL:0000165 ! neuroendocrine cell
CL:0000700	CL:0000151 ! secretory cell
CL:0000700	CL:0000540 ! neuron
CL:0000701	CL:0000630 ! supportive cell
CL:0000702	CL:0000287 ! eye photoreceptor cell
CL:0000702	CL:0000488 ! visible light photoreceptor cell
CL:0000703	CL:0000630 ! supportive cell
CL:0000704	CL:0000071 ! blood vessel endothelial cell
CL:0000705	CL:0000287 ! eye photoreceptor cell
CL:0000705	CL:0000488 ! visible light photoreceptor cell
CL:0000706	CL:0000065 ! ependymal cell
CL:0000706	CL:0000627 ! transporting cell
CL:0000706	CL:0002319 ! neural cell
CL:0000707	CL:0000287 ! eye photoreceptor cell
CL:0000707	CL:0000494 ! UV sensitive photoreceptor cell
CL:0000708	CL:0000327 ! extracellular matrix secreting cell
CL:0000708	CL:0002319 ! neural cell
CL:0000709	CL:0000287 ! eye photoreceptor cell
CL:0000709	CL:0000488 ! visible light photoreceptor cell
CL:0000710	CL:0000075 ! columnar/cuboidal epithelial cell
CL:0000710	CL:0002077 ! ecto-epithelial cell
CL:0000711	CL:0000154 ! protein secreting cell
CL:0000711	CL:0002174 ! follicular cell of ovary
CL:0000712	CL:0000362 ! epidermal cell
CL:0000713	CL:0000711 ! cumulus cell
CL:0000715	CL:0000392 ! crystal cell
CL:0000715	CL:0000736 ! embryonic gland hemocyte
CL:0000716	CL:0000392 ! crystal cell
CL:0000716	CL:0000735 ! lymph gland hemocyte
CL:0000717	CL:0000100 ! motor neuron
CL:0000718	CL:0000306 ! crystallin accumulating cell
CL:0000719	CL:0000718 ! compound eye cone cell
CL:0000720	CL:0000718 ! compound eye cone cell
CL:0000721	CL:0000718 ! compound eye cone cell
CL:0000722	CL:0000586 ! germ cell
CL:0000723	CL:0000034 ! stem cell
CL:0000723	CL:0002371 ! somatic cell
CL:0000724	CL:0000520 ! prokaryotic cell
CL:0000724	CL:0000725 ! nitrogen fixing cell
CL:0000725	CL:0000003 ! native cell
CL:0000726	CL:0000605 ! fungal asexual spore
CL:0000727	CL:0001658 ! visual pigment cell (sensu Nematoda and Protostomia)
CL:0000728	CL:0001658 ! visual pigment cell (sensu Nematoda and Protostomia)
CL:0000729	CL:0001658 ! visual pigment cell (sensu Nematoda and Protostomia)
CL:0000730	CL:0000066 ! epithelial cell
CL:0000730	CL:0002371 ! somatic cell
CL:0000731	CL:0000244 ! transitional epithelial cell
CL:0000732	CL:0000219 ! motile cell
CL:0000733	CL:0000394 ! plasmatocyte
CL:0000733	CL:0000735 ! lymph gland hemocyte
CL:0000734	CL:0000394 ! plasmatocyte
CL:0000734	CL:0000736 ! embryonic gland hemocyte
CL:0000735	CL:0000387 ! hemocyte (sensu Nematoda and Protostomia)
CL:0000736	CL:0000387 ! hemocyte (sensu Nematoda and Protostomia)
CL:0000737	CL:0000187 ! muscle cell
CL:0000738	CL:0000219 ! motile cell
CL:0000738	CL:0000988 ! hematopoietic cell
CL:0000740	CL:0000117 ! CNS neuron (sensu Vertebrata)
CL:0000740	CL:0009004 ! retinal cell
CL:0000741	CL:0000100 ! motor neuron
CL:0000742	CL:1001607 ! articular chondrocyte
CL:0000743	CL:0000138 ! chondrocyte
CL:0000744	CL:0000138 ! chondrocyte
CL:0000745	CL:0000099 ! interneuron
CL:0000745	CL:0009004 ! retinal cell
CL:0000746	CL:0000737 ! striated muscle cell
CL:0000746	CL:0002494 ! cardiocyte
CL:0000747	CL:0000147 ! pigment cell
CL:0000748	CL:0000103 ! bipolar neuron
CL:0000748	CL:0009004 ! retinal cell
CL:0000749	CL:0000748 ! retinal bipolar neuron
CL:0000750	CL:0000748 ! retinal bipolar neuron
CL:0000751	CL:0000749 ! ON-bipolar cell
CL:0000752	CL:0000748 ! retinal bipolar neuron
CL:0000753	CL:0000750 ! OFF-bipolar cell
CL:0000753	CL:0000752 ! cone retinal bipolar cell
CL:0000754	CL:0000750 ! OFF-bipolar cell
CL:0000754	CL:0000752 ! cone retinal bipolar cell
CL:0000755	CL:0000750 ! OFF-bipolar cell
CL:0000755	CL:0000752 ! cone retinal bipolar cell
CL:0000756	CL:0000750 ! OFF-bipolar cell
CL:0000756	CL:0000752 ! cone retinal bipolar cell
CL:0000757	CL:0000749 ! ON-bipolar cell
CL:0000757	CL:0000752 ! cone retinal bipolar cell
CL:0000758	CL:0000749 ! ON-bipolar cell
CL:0000758	CL:0000752 ! cone retinal bipolar cell
CL:0000759	CL:0000749 ! ON-bipolar cell
CL:0000759	CL:0000752 ! cone retinal bipolar cell
CL:0000760	CL:0000749 ! ON-bipolar cell
CL:0000760	CL:0000752 ! cone retinal bipolar cell
CL:0000761	CL:0000749 ! ON-bipolar cell
CL:0000761	CL:0000752 ! cone retinal bipolar cell
CL:0000762	CL:0000226 ! single nucleate cell
CL:0000762	CL:0000763 ! myeloid cell
CL:0000763	CL:0000988 ! hematopoietic cell
CL:0000764	CL:0000763 ! myeloid cell
CL:0000765	CL:0000764 ! erythroid lineage cell
CL:0000765	CL:0002242 ! nucleate cell
CL:0000765	CL:0011115 ! precursor cell
CL:0000766	CL:0000738 ! leukocyte
CL:0000766	CL:0000763 ! myeloid cell
CL:0000767	CL:0000094 ! granulocyte
CL:0000768	CL:0000767 ! basophil
CL:0000768	CL:0002242 ! nucleate cell
CL:0000769	CL:0000768 ! immature basophil
CL:0000769	CL:0002192 ! metamyelocyte
CL:0000770	CL:0000768 ! immature basophil
CL:0000771	CL:0000094 ! granulocyte
CL:0000772	CL:0000771 ! eosinophil
CL:0000772	CL:0002242 ! nucleate cell
CL:0000773	CL:0000772 ! immature eosinophil
CL:0000773	CL:0002192 ! metamyelocyte
CL:0000774	CL:0000772 ! immature eosinophil
CL:0000775	CL:0000094 ! granulocyte
CL:0000776	CL:0000775 ! neutrophil
CL:0000776	CL:0002242 ! nucleate cell
CL:0000777	CL:0000864 ! tissue-resident macrophage
CL:0000778	CL:0000092 ! osteoclast
CL:0000778	CL:0000226 ! single nucleate cell
CL:0000779	CL:0000092 ! osteoclast
CL:0000779	CL:0000228 ! multinucleate cell
CL:0000780	CL:0000588 ! odontoclast
CL:0000780	CL:0000779 ! multinuclear osteoclast
CL:0000781	CL:0000588 ! odontoclast
CL:0000781	CL:0000778 ! mononuclear osteoclast
CL:0000782	CL:0000766 ! myeloid leukocyte
CL:0000782	CL:0000990 ! conventional dendritic cell
CL:0000783	CL:0000228 ! multinucleate cell
CL:0000783	CL:0000518 ! phagocyte (sensu Vertebrata)
CL:0000784	CL:0000451 ! dendritic cell
CL:0000785	CL:0000236 ! B cell
CL:0000786	CL:0000946 ! antibody secreting cell
CL:0000787	CL:0000785 ! mature B cell
CL:0000788	CL:0000785 ! mature B cell
CL:0000789	CL:0000084 ! T cell
CL:0000790	CL:0000789 ! alpha-beta T cell
CL:0000790	CL:0002420 ! immature T cell
CL:0000791	CL:0000789 ! alpha-beta T cell
CL:0000791	CL:0002419 ! mature T cell
CL:0000792	CL:0000624 ! CD4-positive, alpha-beta T cell
CL:0000792	CL:0000815 ! regulatory T cell
CL:0000793	CL:0000624 ! CD4-positive, alpha-beta T cell
CL:0000793	CL:0000797 ! alpha-beta intraepithelial T cell
CL:0000794	CL:0000625 ! CD8-positive, alpha-beta T cell
CL:0000794	CL:0000910 ! cytotoxic T cell
CL:0000795	CL:0000625 ! CD8-positive, alpha-beta T cell
CL:0000795	CL:0000815 ! regulatory T cell
CL:0000796	CL:0000797 ! alpha-beta intraepithelial T cell
CL:0000797	CL:0000791 ! mature alpha-beta T cell
CL:0000797	CL:0002496 ! intraepithelial lymphocyte
CL:0000798	CL:0000084 ! T cell
CL:0000799	CL:0000798 ! gamma-delta T cell
CL:0000799	CL:0002420 ! immature T cell
CL:0000800	CL:0000798 ! gamma-delta T cell
CL:0000800	CL:0002419 ! mature T cell
CL:0000801	CL:0000800 ! mature gamma-delta T cell
CL:0000801	CL:0002496 ! intraepithelial lymphocyte
CL:0000802	CL:0000801 ! gamma-delta intraepithelial T cell
CL:0000803	CL:0000801 ! gamma-delta intraepithelial T cell
CL:0000805	CL:0000893 ! thymocyte
CL:0000806	CL:0002489 ! double negative thymocyte
CL:0000807	CL:0002489 ! double negative thymocyte
CL:0000808	CL:0002489 ! double negative thymocyte
CL:0000809	CL:0000790 ! immature alpha-beta T cell
CL:0000809	CL:0000893 ! thymocyte
CL:0000810	CL:0000790 ! immature alpha-beta T cell
CL:0000810	CL:0000893 ! thymocyte
CL:0000811	CL:0000790 ! immature alpha-beta T cell
CL:0000811	CL:0000893 ! thymocyte
CL:0000813	CL:0002419 ! mature T cell
CL:0000814	CL:0000791 ! mature alpha-beta T cell
CL:0000814	CL:0002127 ! innate effector T cell
CL:0000815	CL:0002419 ! mature T cell
CL:0000816	CL:0000236 ! B cell
CL:0000817	CL:0000236 ! B cell
CL:0000818	CL:0000236 ! B cell
CL:0000819	CL:0000785 ! mature B cell
CL:0000820	CL:0000819 ! B-1 B cell
CL:0000821	CL:0000819 ! B-1 B cell
CL:0000822	CL:0000785 ! mature B cell
CL:0000823	CL:0000623 ! natural killer cell
CL:0000824	CL:0000623 ! natural killer cell
CL:0000825	CL:0000838 ! lymphoid lineage restricted progenitor cell
CL:0000826	CL:0000838 ! lymphoid lineage restricted progenitor cell
CL:0000827	CL:0000838 ! lymphoid lineage restricted progenitor cell
CL:0000828	CL:0000226 ! single nucleate cell
CL:0000828	CL:0000763 ! myeloid cell
CL:0000828	CL:0000839 ! myeloid lineage restricted progenitor cell
CL:0000829	CL:0000835 ! myeloblast
CL:0000830	CL:0000836 ! promyelocyte
CL:0000831	CL:0000763 ! myeloid cell
CL:0000831	CL:0000839 ! myeloid lineage restricted progenitor cell
CL:0000832	CL:0000835 ! myeloblast
CL:0000833	CL:0000836 ! promyelocyte
CL:0000834	CL:0000763 ! myeloid cell
CL:0000834	CL:0002191 ! granulocytopoietic cell
CL:0000835	CL:0000763 ! myeloid cell
CL:0000835	CL:0002191 ! granulocytopoietic cell
CL:0000835	CL:0002242 ! nucleate cell
CL:0000836	CL:0000763 ! myeloid cell
CL:0000836	CL:0002191 ! granulocytopoietic cell
CL:0000836	CL:0002242 ! nucleate cell
CL:0000837	CL:0008001 ! hematopoietic precursor cell
CL:0000838	CL:0002031 ! hematopoietic lineage restricted progenitor cell
CL:0000838	CL:0011115 ! precursor cell
CL:0000839	CL:0002031 ! hematopoietic lineage restricted progenitor cell
CL:0000839	CL:0011115 ! precursor cell
CL:0000840	CL:0000766 ! myeloid leukocyte
CL:0000840	CL:0000990 ! conventional dendritic cell
CL:0000841	CL:0000766 ! myeloid leukocyte
CL:0000841	CL:0000990 ! conventional dendritic cell
CL:0000842	CL:0000226 ! single nucleate cell
CL:0000842	CL:0002087 ! nongranular leukocyte
CL:0000843	CL:0000822 ! B-2 B cell
CL:0000844	CL:0000785 ! mature B cell
CL:0000845	CL:0000785 ! mature B cell
CL:0000845	CL:2000074 ! splenocyte
CL:0000846	CL:0000066 ! epithelial cell
CL:0000846	CL:0002371 ! somatic cell
CL:0000847	CL:0000064 ! ciliated cell
CL:0000847	CL:0000207 ! olfactory receptor cell
CL:0000848	CL:0000207 ! olfactory receptor cell
CL:0000849	CL:0000207 ! olfactory receptor cell
CL:0000850	CL:0000458 ! serotonin secreting cell
CL:0000850	CL:0000540 ! neuron
CL:0000851	CL:0000151 ! secretory cell
CL:0000852	CL:0000630 ! supportive cell
CL:0000853	CL:0000630 ! supportive cell
CL:0000853	CL:0002169 ! basal cell of olfactory epithelium
CL:0000854	CL:0000133 ! neurectodermal cell
CL:0000855	CL:0000199 ! mechanoreceptor cell
CL:0000856	CL:0000855 ! sensory hair cell
CL:0000857	CL:0000515 ! skeletal muscle myoblast
CL:0000858	CL:0000515 ! skeletal muscle myoblast
CL:0000860	CL:0000234 ! phagocyte
CL:0000860	CL:0000576 ! monocyte
CL:0000861	CL:0000235 ! macrophage
CL:0000862	CL:0000861 ! elicited macrophage
CL:0000863	CL:0000861 ! elicited macrophage
CL:0000864	CL:0000235 ! macrophage
CL:0000865	CL:0000885 ! gut-associated lymphoid tissue macrophage
CL:0000866	CL:0000864 ! tissue-resident macrophage
CL:0000867	CL:0000864 ! tissue-resident macrophage
CL:0000868	CL:0000867 ! secondary lymphoid organ macrophage
CL:0000869	CL:0000885 ! gut-associated lymphoid tissue macrophage
CL:0000870	CL:0000885 ! gut-associated lymphoid tissue macrophage
CL:0000871	CL:0000867 ! secondary lymphoid organ macrophage
CL:0000871	CL:2000074 ! splenocyte
CL:0000872	CL:0000871 ! splenic macrophage
CL:0000873	CL:0000871 ! splenic macrophage
CL:0000874	CL:0000871 ! splenic macrophage
CL:0000875	CL:0000576 ! monocyte
CL:0000876	CL:0000871 ! splenic macrophage
CL:0000877	CL:0000876 ! splenic white pulp macrophage
CL:0000878	CL:0000864 ! tissue-resident macrophage
CL:0000878	CL:0002319 ! neural cell
CL:0000879	CL:0000878 ! central nervous system macrophage
CL:0000880	CL:0000878 ! central nervous system macrophage
CL:0000881	CL:0000878 ! central nervous system macrophage
